skyscraper,skyscraperLabel,height,floors,countryLabel,cityLabel,year,architectLabel
http://www.wikidata.org/entity/Q1143174,Ritz-Carlton Toronto,209.8,53,Канада,Торонто,2010-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1139633,Уан-Таймс-сквер,363,25,США,,1904-01-01T00:00:00Z,Cyrus L. W. Eidlitz
http://www.wikidata.org/entity/Q1284550,La Unión y el Fénix Español building,,,Испания,Кортес,1931-01-01T00:00:00Z,Miguel de los Santos
http://www.wikidata.org/entity/Q1319147,The San Remo,400,27,США,Манхэттен,1930-01-01T00:00:00Z,Emery Roth
http://www.wikidata.org/entity/Q1161278,Шимао Интернэшнл Плаза,333.3,60,Китай,Шанхай,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1325540,National Bank Centre,146.36,36,Канада,Альберта,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1138648,Уан-Пенн-Плаза,229,57,США,Манхэттен,1972-01-01T00:00:00Z,Эли Жак Кан
http://www.wikidata.org/entity/Q1229086,The Bow,237.5,58,Канада,Альберта,2012-01-01T00:00:00Z,Норман Фостер
http://www.wikidata.org/entity/Q1189944,Hotel Porta Fira,,26,Испания,Оспиталет,2010-02-01T00:00:00Z,Тоёо Ито
http://www.wikidata.org/entity/Q1346081,Tour de la Banque Royale,121,22,Канада,Монреаль,1928-01-01T00:00:00Z,Sumner Godfrey Davenport
http://www.wikidata.org/entity/Q1150357,Midtown Tower,248.1,54,Япония,Акасака,2007-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1327514,Scotia Plaza,275,68,Канада,Торонто,1988-01-01T00:00:00Z,WZMH Architects
http://www.wikidata.org/entity/Q1200583,Desert Inn,,,США,Невада,1950-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1156708,The Venetian (Макао),151,39,Китай,Макао,2007-08-28T00:00:00Z,Aedas
http://www.wikidata.org/entity/Q1184156,Delftse Poort,151,41,Нидерланды,Роттердам,1991-01-01T00:00:00Z,Abe Bonnema
http://www.wikidata.org/entity/Q1229086,The Bow,237.5,58,Канада,Альберта,2012-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q1262915,Dubai Pearl,300,73,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q1192749,250 Vesey Street,,34,США,Манхэттен,1986-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q1229086,The Bow,237.5,58,Канада,Альберта,2012-01-01T00:00:00Z,Eberhard Zeidler
http://www.wikidata.org/entity/Q1292228,TP SA Tower,128,30,Польша,Средместье,2003-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q1357650,Уильямс-Тауэр,274.6,64,США,Хьюстон,1982-12-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q1141262,Ворота Европы,114,26,Испания,Чамартин,1996-01-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q1351185,One Financial Center,,46,США,Массачусетс,1983-01-01T00:00:00Z,Пьетро Беллуски
http://www.wikidata.org/entity/Q1343055,Swissôtel The Stamford,226,72,Сингапур,Downtown Core,1986-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q1351208,Всемирный торговый центр 4,297.7,72,США,Манхэттен,2008-01-01T00:00:00Z,Фумихико Маки
http://www.wikidata.org/entity/Q1343055,Swissôtel The Stamford,226,73,Сингапур,Downtown Core,1986-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q1284550,La Unión y el Fénix Español building,,,Испания,Мадрид,1931-01-01T00:00:00Z,Miguel de los Santos
http://www.wikidata.org/entity/Q1318379,Buffalo Central Terminal,,,США,Буффало,1929-01-01T00:00:00Z,Alfred T. Fellheimer
http://www.wikidata.org/entity/Q1242598,«Doosan Haeundae We've the Zenith Tower A»,300,81,Республика Корея,Пусан,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1281206,First Hawaiian Center,,30,США,Гонолулу,1996-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1189222,Hotel Catalonia Plaza Europa,,26,Испания,Оспиталет,2011-01-01T00:00:00Z,Жан Нувель
http://www.wikidata.org/entity/Q1151808,Umeda Sky Building,173,40,Япония,Оёдо-нака,1993-01-01T00:00:00Z,Хироси Хара
http://www.wikidata.org/entity/Q1300529,Scandic Victoria Tower,117,35,Швеция,Стокгольм,2011-09-15T00:00:00Z,Karolina Keyzer
http://www.wikidata.org/entity/Q1262622,Ušće Tower,,25,Сербия,Нови-Београд,1964-01-01T00:00:00Z,Mihailo Janković
http://www.wikidata.org/entity/Q1300529,Scandic Victoria Tower,117,35,Швеция,Стокгольм,2011-09-15T00:00:00Z,Gert Wingårdh
http://www.wikidata.org/entity/Q1348023,Shinjuku Park Tower,,52,Япония,Ниси-Синдзюку,1994-04-25T00:00:00Z,Кэндзо Тангэ
http://www.wikidata.org/entity/Q1352978,Radisson Blu Hotel,104.8,25,Эстония,Таллин,2001-01-01T00:00:00Z,Вилен Кюннапу
http://www.wikidata.org/entity/Q1284550,La Unión y el Fénix Español building,,,Испания,Кортес,1931-01-01T00:00:00Z,Modesto López Otero
http://www.wikidata.org/entity/Q1344856,Place Ville Marie,616.8,47,Канада,Виль-Мари,1958-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q1189521,Torre Realia BCN,,24,Испания,Оспиталет,2009-06-01T00:00:00Z,Тоёо Ито
http://www.wikidata.org/entity/Q1147408,Republic Plaza,,56,США,Колорадо,1984-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1189214,Torre Inbisa,,25,Испания,Оспиталет,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1344856,Place Ville Marie,616.8,47,Канада,Виль-Мари,1958-01-01T00:00:00Z,Henry N. Cobb
http://www.wikidata.org/entity/Q1335726,Emigrant Industrial Savings Bank Building,,,США,Манхэттен,,Raymond F. Almirall
http://www.wikidata.org/entity/Q1201344,Osaka World Trade Center,256,55,Япония,Nankō-kita,1989-04-11T00:00:00Z,Nikken Sekkei
http://www.wikidata.org/entity/Q1340132,Encore,192,48,США,Лас-Вегас,2008-01-01T00:00:00Z,Wimberly Allison Tong & Goo
http://www.wikidata.org/entity/Q1340132,Encore,192,48,США,Невада,2008-01-01T00:00:00Z,Wimberly Allison Tong & Goo
http://www.wikidata.org/entity/Q1320312,Samsung Tower Palace 3 – Tower G,263.7,73,Республика Корея,Каннамгу,2004-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1339295,Empire Building,89,21,США,Манхэттен,1898-01-01T00:00:00Z,Kimball & Thompson
http://www.wikidata.org/entity/Q1319147,The San Remo,122,27,США,Манхэттен,1930-01-01T00:00:00Z,Emery Roth
http://www.wikidata.org/entity/Q1139123,Итон-Плейс,383.2,81,Китай,Далянь,,NBBJ
http://www.wikidata.org/entity/Q1144187,Уан-Либерти-Плаза,226,54,США,Манхэттен,1974-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1278419,Toronto Eaton Centre,,4,Канада,Old Toronto,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1156274,Башня Веласка,106,26,Италия,Милан,1958-01-01T00:00:00Z,BBPR
http://www.wikidata.org/entity/Q1330847,Elite Residence,381,87,Объединённые Арабские Эмираты,Дубай,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1201344,Osaka World Trade Center,256,55,Япония,Nankō-kita,1989-04-11T00:00:00Z,Mancini•Duffy
http://www.wikidata.org/entity/Q1141262,Ворота Европы,114,26,Испания,Тетуан,1996-01-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q1339307,Empire Landmark Hotel,120,42,Канада,Ванкувер,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1156778,Муниципальное здание Манхэттена,176.79,36,США,Манхэттен,1914-01-01T00:00:00Z,"McKim, Mead & White"
http://www.wikidata.org/entity/Q1196348,Smith Tower,159,38,США,Сиэтл,1914-01-01T00:00:00Z,Gaggin & Gaggin
http://www.wikidata.org/entity/Q1284550,La Unión y el Fénix Español building,,,Испания,Мадрид,1931-01-01T00:00:00Z,Modesto López Otero
http://www.wikidata.org/entity/Q1141262,Ворота Европы,114,26,Испания,Мадрид,1996-01-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q1138772,Rialto Towers,251,55,Австралия,Виктория,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1207442,Dubai Towers Doha,437,88,Катар,Доха,,RMJM London
http://www.wikidata.org/entity/Q1138183,Филадельфийская ратуша,167,9,США,Филадельфия,1901-01-01T00:00:00Z,"John McArthur, Jr."
http://www.wikidata.org/entity/Q1278419,Toronto Eaton Centre,,4,Канада,Торонто,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1282400,William Donald Schaefer Building,,37,США,Балтимор,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1345944,Europa Tower,148,33,Литва,Вильнюс,2004-01-01T00:00:00Z,Аудрюс Амбрасас
http://www.wikidata.org/entity/Q1208733,Diamond of Istanbul,311,53,Турция,Стамбул,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1326540,Marine Building,97.8,,Канада,Ванкувер,,
http://www.wikidata.org/entity/Q1344856,Place Ville Marie,188,47,Канада,Виль-Мари,1958-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q1231655,Diwang International Commerce Center,276,54,Китай,Наньнин,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1224878,RBC Centre,208,43,Канада,Торонто,2009-01-01T00:00:00Z,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1344856,Place Ville Marie,188,47,Канада,Виль-Мари,1958-01-01T00:00:00Z,Henry N. Cobb
http://www.wikidata.org/entity/Q1140508,Waldorf Astoria Chicago,209,60,США,Иллинойс,2010-01-01T00:00:00Z,Lucien Lagrange Architects
http://www.wikidata.org/entity/Q1155898,Le V,,40,Канада,Монреаль,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1181509,Atrium Tower,106,23,Германия,Митте,,Ренцо Пиано
http://www.wikidata.org/entity/Q1165269,Marina 101,425,101,Объединённые Арабские Эмираты,Дубай,,National Engineering Bureau
http://www.wikidata.org/entity/Q1155401,Midland Square,247,47,Япония,Meieki 4-chōme,2006-09-29T00:00:00Z,Nikken Sekkei
http://www.wikidata.org/entity/Q1285521,Dancing Towers,,,Германия,Гамбург,2012-01-01T00:00:00Z,Hadi Teherani
http://www.wikidata.org/entity/Q1201889,Tokyo Opera City Tower,234.371,54,Япония,Ниси-Синдзюку,1996-07-01T00:00:00Z,NTT Facilities
http://www.wikidata.org/entity/Q1145115,Казино Корона,,,Австралия,Город Мельбурн,1994-01-01T00:00:00Z,Daryl Jackson
http://www.wikidata.org/entity/Q1201889,Tokyo Opera City Tower,234.371,54,Япония,Ниси-Синдзюку,1996-07-01T00:00:00Z,Такахико Янагисава
http://www.wikidata.org/entity/Q1201889,Tokyo Opera City Tower,234.371,54,Япония,Ниси-Синдзюку,1996-07-01T00:00:00Z,Институт городского планирования и дизайна
http://www.wikidata.org/entity/Q1338561,Number One Bloor,257,75,Канада,Торонто,2015-01-01T00:00:00Z,Hariri Pontarini Architects
http://www.wikidata.org/entity/Q1284184,Edgar Towers Skyvoid,396.2,70,США,Нью-Йорк,,
http://www.wikidata.org/entity/Q1353503,Sparkasse Hagen office tower,98,20,Германия,Хаген,1975-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q1331574,Tower 42,182.9,43,Великобритания,Лондонский Сити,1980-01-01T00:00:00Z,Richard Seifert
http://www.wikidata.org/entity/Q1346703,Эпкор-тауэр,149.35,28,Канада,Альберта,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1344723,Enterprise Plaza,230,55,США,Хьюстон,1980-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1309059,Wynn Las Vegas,,,США,Парадайз,,Marnell Corrao Associates
http://www.wikidata.org/entity/Q1347892,Эквитабл-билдинг,164,36,США,Манхэттен,1915-01-01T00:00:00Z,Ernest R. Graham
http://www.wikidata.org/entity/Q1343055,Swissôtel The Stamford,226,72,Сингапур,Сингапур,1986-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q806670,Bank of America Tower,,43,США,Джэксонвилл,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,2000-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q739446,Intraco I,138,39,Польша,Варшава,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q806676,Майами-тауэр,191,47,США,Майами,1987-01-01T00:00:00Z,Pei Cobb Freed & Partners
http://www.wikidata.org/entity/Q839983,Гранд-променад,,66,Китай,Восточный округ Гонконга,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q806669,Bank of America Center,238,56,США,Хьюстон,1983-01-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q827638,Бертельсманн-билдинг,188,44,США,Манхэттен,1990-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q786387,Reliance Building,,15,США,Чикаго,1895-01-01T00:00:00Z,Дэниел Хадсон Бернем
http://www.wikidata.org/entity/Q844621,Chinese People's Liberation Army Forces Hong Kong Building,113,28,Китай,Центральный и Западный округ Гонконга,1979-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q814128,Beetham Tower,169,47,Великобритания,Манчестер,2006-01-01T00:00:00Z,Ian Simpson
http://www.wikidata.org/entity/Q790054,111 Westminster Street,130,26,США,Провиденс,1928-01-01T00:00:00Z,Walker & Gillette
http://www.wikidata.org/entity/Q762816,26 Broadway,158.5,31,США,Манхэттен,1928-01-01T00:00:00Z,Carrère and Hastings
http://www.wikidata.org/entity/Q788064,The Uptown Residences,160,48,Канада,Торонто,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q806675,Bank of America Plaza,281,74,США,Даллас,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q780392,L Tower,205,58,Канада,Торонто,2014-01-01T00:00:00Z,Даниэль Либескинд
http://www.wikidata.org/entity/Q806670,Bank of America Tower,,43,США,Downtown Jacksonville,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q691444,Jamieson Place,172,38,Канада,Альберта,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q685377,W. R. Grace Building,192,50,США,Манхэттен,1974-01-01T00:00:00Z,Гордон Буншафт
http://www.wikidata.org/entity/Q841968,AIA Central,,40,Китай,Гонконг,,Aedas
http://www.wikidata.org/entity/Q797017,Cathedral of Learning,163,42,США,Питтсбург,1926-01-01T00:00:00Z,Charles Klauder
http://www.wikidata.org/entity/Q798416,Башня Джона Хэнкока,241,60,США,Бостон,1976-01-01T00:00:00Z,Бэй Юймин
http://www.wikidata.org/entity/Q844780,Kasumigaseki Building,147,36,Япония,Касумигасэки,1968-04-12T00:00:00Z,Сэккэй Ямасита
http://www.wikidata.org/entity/Q798416,Башня Джона Хэнкока,241,60,США,Бостон,1976-01-01T00:00:00Z,Henry N. Cobb
http://www.wikidata.org/entity/Q743683,Tour Total,187,44,Франция,Курбевуа,1985-01-01T00:00:00Z,Роже Сабо
http://www.wikidata.org/entity/Q806742,14 Wall Street,164,32,США,Манхэттен,1912-01-01T00:00:00Z,"Shreve, Lamb & Harmon"
http://www.wikidata.org/entity/Q841968,AIA Central,,40,Китай,Гонконг,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q744279,Newport Tower,161.9,36,США,Джерси-Сити,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q777039,больница имени Гая,,,Великобритания,Саутуарк,1721-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q790278,Avaz Twist Tower,172,39,Босния и Герцеговина,"Центр (община, Босния и Герцеговина)",2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q806742,14 Wall Street,164,32,США,Манхэттен,1912-01-01T00:00:00Z,Trowbridge & Livingston
http://www.wikidata.org/entity/Q786387,Reliance Building,,15,США,Чикаго,1895-01-01T00:00:00Z,John Wellborn Root
http://www.wikidata.org/entity/Q774991,North Harbor Tower,,55,США,Иллинойс,1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q717259,Vision City,,,Китай,Чхюньвань,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q743683,Tour Total,187,44,Франция,Курбевуа,1985-01-01T00:00:00Z,WZMH Architects
http://www.wikidata.org/entity/Q827638,Бертельсманн-билдинг,223,44,США,Манхэттен,1990-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q806671,Bank of America Plaza,224,55,США,Калифорния,1974-01-01T00:00:00Z,"Albert C. Martin, Sr."
http://www.wikidata.org/entity/Q705614,Toki Messe,,31,Япония,Bandaijima,2003-01-01T00:00:00Z,Фумихико Маки
http://www.wikidata.org/entity/Q838780,Башня Алмас,363,68,Объединённые Арабские Эмираты,Дубай,2009-01-01T00:00:00Z,Atkins
http://www.wikidata.org/entity/Q820738,Berjaya Times Square,,,Малайзия,Куала-Лумпур,2003-01-01T00:00:00Z,DP Architects
http://www.wikidata.org/entity/Q844780,Kasumigaseki Building,147,36,Япония,Касумигасэки,1968-04-12T00:00:00Z,Киёси Муто
http://www.wikidata.org/entity/Q704778,Shin Kong Life Tower,244.8,51,Китайская Республика (Тайвань),Тайбэй,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q766684,600 De La Gauchetière Ouest,,28,Канада,Квебек,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q814128,Beetham Tower,169,47,Великобритания,Манчестер,2006-01-01T00:00:00Z,SimpsonHaugh and Partners
http://www.wikidata.org/entity/Q830533,TaunusTurm,170,40,Германия,Франкфурт-на-Майне,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q713832,Торговый центр Вэньчжоу,321.9,68,Китай,Вэньчжоу,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q697076,Chang-Gu World Trade Center,222,50,Китайская Республика (Тайвань),Sanmin District,1992-01-01T00:00:00Z,Си Ли
http://www.wikidata.org/entity/Q749558,Pullman Paris Montparnasse Hotel,,31,Франция,XIV округ Парижа,1974-01-01T00:00:00Z,Pierre Dufau
http://www.wikidata.org/entity/Q738685,Бурдж аль-Алам,,108,Объединённые Арабские Эмираты,Дубай,,Nikken Sekkei
http://www.wikidata.org/entity/Q700058,Чхёнкхон-сентер,283,63,Китай,Центральный и Западный округ Гонконга,1999-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q769503,Centrum LIM,170,43,Польша,Средместье,1989-01-01T00:00:00Z,Ежи Скшипчак
http://www.wikidata.org/entity/Q763076,Rogers Tower,149,42,Канада,Британская Колумбия,2004-01-01T00:00:00Z,James K. M. Cheng
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,1998-01-01T00:00:00Z,Норман Фостер
http://www.wikidata.org/entity/Q702322,Гостиница Корё,148,40,КНДР,Чунгуёк,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q818217,Bentall Centre,,,Канада,Британская Колумбия,1967-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q844813,Торре-Майор,230.4,55,Мексика,Мехико,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q751824,Эльдорадо-бизнес-Тауэр,,36,Бразилия,Сан-Паулу,2007-01-01T00:00:00Z,Aflalo & Gasperini
http://www.wikidata.org/entity/Q737945,Kingdom Tower,1000,200,Саудовская Аравия,Джидда,,Эдриан Смит
http://www.wikidata.org/entity/Q701571,Park Inn by Radisson Berlin Alexanderplatz,125,41,Германия,Митте,1970-01-01T00:00:00Z,Роланд Корн
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,1998-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q844324,Трамп-уорлд-тауэр,262,72,США,Манхэттен,2001-01-01T00:00:00Z,Costas Kondylis
http://www.wikidata.org/entity/Q737484,Сигрем-билдинг,157,38,США,Манхэттен,1958-01-01T00:00:00Z,Филип Джонсон
http://www.wikidata.org/entity/Q707379,Казахстан,129.8,26,Казахстан,Алма-Ата,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q781961,"Корт-сквер, 1",205,50,США,Нью-Йорк,1990-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q841959,Айленд Шангри-Ла,,56,Гонконг,Гонконг,1991-01-01T00:00:00Z,Wong & Ouyang (HK) Ltd.
http://www.wikidata.org/entity/Q841959,Айленд Шангри-Ла,,57,Гонконг,Гонконг,1991-01-01T00:00:00Z,Wong & Ouyang (HK) Ltd.
http://www.wikidata.org/entity/Q737602,Aspire Tower,300,36,Катар,Доха,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q684027,Key Tower,288,57,США,Огайо,1991-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q707379,Казахстан,129.8,26,СССР,Алма-Ата,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q737484,Сигрем-билдинг,157,38,США,Манхэттен,1958-01-01T00:00:00Z,Людвиг Мис ван дер Рое
http://www.wikidata.org/entity/Q760541,Dorint Hotel Tower,115,35,Германия,Аугсбург,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q713960,MGM Grand,,30,США,Кларк,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q841959,Айленд Шангри-Ла,,56,Китай,Гонконг,1991-01-01T00:00:00Z,Wong & Ouyang (HK) Ltd.
http://www.wikidata.org/entity/Q782435,Bank of Shanghai Headquarters,,46,Китай,Шанхай,2005-01-01T00:00:00Z,Кэндзо Тангэ
http://www.wikidata.org/entity/Q684027,Key Tower,288,57,США,Downtown Cleveland,1991-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q841959,Айленд Шангри-Ла,,57,Китай,Гонконг,1991-01-01T00:00:00Z,Wong & Ouyang (HK) Ltd.
http://www.wikidata.org/entity/Q815239,Belaire Apartments,,42,США,Манхэттен,1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q700636,Гостиница Янгакто,170,47,КНДР,Чунгуёк,1995-01-01T00:00:00Z,Институт архитектуры «Пэктусан»
http://www.wikidata.org/entity/Q774178,Aura,272,78,Канада,Торонто,2014-01-01T00:00:00Z,Graziani + Corazza
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,1995-01-01T00:00:00Z,Норман Фостер
http://www.wikidata.org/entity/Q818589,Београджанка,,24,Сербия,Врачар,1974-01-01T00:00:00Z,Бранко Пешич
http://www.wikidata.org/entity/Q699317,Arraya Tower,300,60,Кувейт,Эль-Кувейт,2009-01-01T00:00:00Z,Fentress Architects
http://www.wikidata.org/entity/Q735913,Tour Areva,178,44,Франция,Курбевуа,1974-01-01T00:00:00Z,Роже Сабо
http://www.wikidata.org/entity/Q684027,Key Tower,288,57,США,Кливленд,1991-01-01T00:00:00Z,Сезар Пелли
http://www.wikidata.org/entity/Q780751,1000 Second Avenue,,43,США,Сиэтл,1987-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q769503,Centrum LIM,140,43,Польша,Средместье,1989-01-01T00:00:00Z,Ежи Скшипчак
http://www.wikidata.org/entity/Q687413,Конде-Наст-билдинг,246.5,48,США,Манхэттен,1999-01-01T00:00:00Z,FXCollaborative
http://www.wikidata.org/entity/Q691263,Square Capital Tower,376,63,Кувейт,Эль-Кувейт,,
http://www.wikidata.org/entity/Q683915,One Wall Centre,150,48,Канада,Ванкувер,2001-01-01T00:00:00Z,Perkins & Will
http://www.wikidata.org/entity/Q686644,OpernTurm,170,43,Германия,Франкфурт-на-Майне,2009-01-01T00:00:00Z,Christoph H. Mäckler
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,1995-01-01T00:00:00Z,Foster and Partners
http://www.wikidata.org/entity/Q745016,Менара Куала-Лумпур,421,15,Малайзия,Куала-Лумпур,1994-09-13T00:00:00Z,
http://www.wikidata.org/entity/Q739474,Bucharest Tower Center,,26,Румыния,Бухарест,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q754321,Штаб-квартира CCTV,234,44,Китай,Hujialou Subdistrict,2012-05-16T00:00:00Z,Office for Metropolitan Architecture
http://www.wikidata.org/entity/Q815729,Bell Tower,,31,Канада,Альберта,1982-01-01T00:00:00Z,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q828343,World Port Center,,33,Нидерланды,Роттердам,2000-01-01T00:00:00Z,Норман Фостер
http://www.wikidata.org/entity/Q729176,U.S. Bank Tower,,25,США,Калифорния,,HOK
http://www.wikidata.org/entity/Q686587,WestendGate,159.3,47,Германия,Франкфурт-на-Майне,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q705614,Toki Messe,,31,Япония,Ниигата,2003-01-01T00:00:00Z,Фумихико Маки
http://www.wikidata.org/entity/Q807955,Barclay Tower,205,56,США,Трайбека,2007-01-01T00:00:00Z,Costas Kondylis
http://www.wikidata.org/entity/Q708060,Tower 185,200,55,Германия,Инненштадт I,2011-12-01T00:00:00Z,Christoph H. Mäckler
http://www.wikidata.org/entity/Q6126469,Sevilla Towers,,50,Панама,Панама,,
http://www.wikidata.org/entity/Q6146488,Отель Шангри-Ла Сингапур,,24,Сингапур,Tanglin,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6048391,Oceanic 2000,,33,Мексика,Акапулько,,
http://www.wikidata.org/entity/Q6351283,One Lincoln Street,,36,США,Бостон,2003-01-01T00:00:00Z,TRO
http://www.wikidata.org/entity/Q5952881,Hyatt Regency Dallas,,28,США,Даллас,,Welton Becket
http://www.wikidata.org/entity/Q5945254,Huntington Bank Building,88.09,21,США,Огайо,1924-01-01T00:00:00Z,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q5935755,Torre Girasoles,,38,Боливия,Ла-Пас,,
http://www.wikidata.org/entity/Q6109260,JW Marriott San Francisco Union Square,,21,США,Сан-Франциско,,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q6150825,Janata Bank Bhaban,,24,Бангладеш,,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5912045,Hotel Torre Catalunya,,25,Испания,Hostafrancs,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6150288,Torre Titania,,23,Испания,Мадрид,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6109252,JW Marriott Essex House,,43,США,Манхэттен,,
http://www.wikidata.org/entity/Q5910765,El-Goli Pars Hotel,,,Иран,Тебриз,,
http://www.wikidata.org/entity/Q5921775,Isla Multiespacio,,,Венесуэла,Валенсия,,
http://www.wikidata.org/entity/Q5911521,Hotel George Washington,,,США,,,
http://www.wikidata.org/entity/Q6138541,Q6138541,,58,Саудовская Аравия,Эр-Рияд,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5962277,Хэйсань-плейс,,36,Китай,Ваньчай,,
http://www.wikidata.org/entity/Q5903491,Westin Lima Hotel & Convention Center,,30,Перу,Лима,,
http://www.wikidata.org/entity/Q6150017,Atrium Building,93.4,,Гватемала,Гватемала,,
http://www.wikidata.org/entity/Q6201851,Jin Jiang Tower,,,Китай,Шанхай,,
http://www.wikidata.org/entity/Q6351258,IFC One Saigon,195.3,42,Вьетнам,Хошимин,,
