skyscraper,skyscraperLabel,height,floors,countryLabel,cityLabel,constructionYear,architectLabel
http://www.wikidata.org/entity/Q18337588,Q18337588,,,Япония,,,
http://www.wikidata.org/entity/Q19817557,One Thousand Museum,700,60,США,Майами,,Архитектурное бюро Захи Хадид
http://www.wikidata.org/entity/Q18465383,Infinity Coast,240,66,Бразилия,Балнеариу-Камбориу,,
http://www.wikidata.org/entity/Q18589155,Бёрнем-центр,,,США,Чикаго,,
http://www.wikidata.org/entity/Q18415463,Forebase Financial Plaza,,54,Китай,Чунцин,,
http://www.wikidata.org/entity/Q18653910,China Construction Bank Centre,,,Китай,Гонконг,,
http://www.wikidata.org/entity/Q18706042,Бойсе-билдинг,,12,США,Чикаго,,Дэниел Хадсон Бернем
http://www.wikidata.org/entity/Q19817557,One Thousand Museum,210,60,США,Майами,,Архитектурное бюро Захи Хадид
http://www.wikidata.org/entity/Q18415146,Rama IX Super Tower,,126,Таиланд,Бангкок,,
http://www.wikidata.org/entity/Q18589922,Chengdu Greenland Tower,468,101,Китай,Чэнду,,Эдриан Смит
http://www.wikidata.org/entity/Q18128054,Millennium Palace,177.3,,Бразилия,Балнеариу-Камбориу,,
http://www.wikidata.org/entity/Q19385412,Q19385412,,,Мексика,,,
http://www.wikidata.org/entity/Q19726034,Graha Mandiri,,,Индонезия,Menteng,,
http://www.wikidata.org/entity/Q18389683,The Finance Centre,,,Филиппины,Тагиг,,
http://www.wikidata.org/entity/Q18414927,Omni Fort Worth Hotel,,33,США,Форт-Уэрт,,HOK
http://www.wikidata.org/entity/Q18963386,Torre Banco de la Nación,,30,Перу,Лима,,Bernardo Fort-Brescia
http://www.wikidata.org/entity/Q18457937,Muromachi Furukawa Mitsui building,,,Япония,Nihonbashi-Muromachi,,
http://www.wikidata.org/entity/Q19460317,Aurora Melbourne Central,,88,Австралия,Мельбурн,,Elenberg Fraser
http://www.wikidata.org/entity/Q19460063,568 Collins Street,,69,Австралия,Мельбурн,,
http://www.wikidata.org/entity/Q18392459,Спринг-Сити 66,,61,Китай,Куньмин,,
http://www.wikidata.org/entity/Q18207472,Runhua Global Center 1,,75,Китай,Чанчжоу,,
http://www.wikidata.org/entity/Q19401540,Q19401540,,,Израиль,Тель-Авив,,
http://www.wikidata.org/entity/Q19401541,Q19401541,,,Израиль,Тель-Авив,,
http://www.wikidata.org/entity/Q18019549,Grand Hyatt Colombo,,47,Шри-Ланка,Коломбо,,
http://www.wikidata.org/entity/Q18392346,Paraíso Bay,,,США,Майами,,
http://www.wikidata.org/entity/Q19461582,Elysium,,,Австралия,Мельбурн,,
http://www.wikidata.org/entity/Q19817566,Victoria One,241,75,Австралия,Мельбурн,,Elenberg Fraser
http://www.wikidata.org/entity/Q18203105,Arabtec Tower,369,77,Объединённые Арабские Эмираты,Дубай,,Atkins
http://www.wikidata.org/entity/Q18413965,Q18413965,,47,Китай,Чунцин,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q18963386,Torre Banco de la Nación,,30,Перу,Сан-Борха,,Bernardo Fort-Brescia
http://www.wikidata.org/entity/Q19361336,Landmark Tower,,30,США,Техас,,
http://www.wikidata.org/entity/Q18165634,Greenland Centre Sydney,,66,Австралия,Новый Южный Уэльс,,
http://www.wikidata.org/entity/Q18087873,Q18087873,,,Швеция,Гётеборг,,
http://www.wikidata.org/entity/Q18398338,Pufa Tower,,36,Китай,,,WZMH Architects
http://www.wikidata.org/entity/Q18398409,1 Вандербильт,427,62,США,Мидтаун,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q18589944,4 Metrotech Center,,25,США,Бруклин,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q18111159,Башня Чайна-Рисёрч,392.5,66,Китай,Yuehai Subdistrict,2017,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q18111159,Башня Чайна-Рисёрч,392.5,67,Китай,Yuehai Subdistrict,2017,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q19817555,Light House Melbourne,218,69,Австралия,Мельбурн,2017,Elenberg Fraser
http://www.wikidata.org/entity/Q18619416,Millennium Tower,,54,США,Манхэттен,1994,
http://www.wikidata.org/entity/Q19457139,Баонэн-центр,327.3,65,Китай,Шэньчжэнь,2018,Сезар Пелли
http://www.wikidata.org/entity/Q18648965,Chennai Tech Park,,17,Индия,Амбаттур,2010,Заха Хадид
http://www.wikidata.org/entity/Q19458587,Golden Eagle Tiandi Tower B,,68,Китай,Нанкин,2018,
http://www.wikidata.org/entity/Q18207985,The Parisian Macao,,38,Китай,Макао,2016,
http://www.wikidata.org/entity/Q18192113,Frishman 46,108,29,Израиль,Тель-Авив,2012,Яски Мор Сиван
http://www.wikidata.org/entity/Q18127492,Логан-Сенчури-центр,390,82,Китай,Наньнин,2017,
http://www.wikidata.org/entity/Q18377723,1010 Brickell,,47,США,,2017,Sieger Suarez
http://www.wikidata.org/entity/Q19461600,Eq. Tower,,63,Австралия,Мельбурн,2017,Elenberg Fraser
http://www.wikidata.org/entity/Q18337674,Nishi-Shimbashi Square,,,Япония,Nishi-Shinbashi,2014,Mitsubishi Jisho Sekkei
http://www.wikidata.org/entity/Q19817559,Pacific Star Building,112.5,29,Филиппины,Макати,1989,
http://www.wikidata.org/entity/Q18661684,Q18661684,,17,Финляндия,Эспоо,1990,
http://www.wikidata.org/entity/Q18127492,Логан-Сенчури-центр,381.3,82,Китай,Наньнин,2017,
http://www.wikidata.org/entity/Q18380158,Tour Saint-Gobain,177.95,38,Франция,Курбевуа,2019,Valode & Pistre
http://www.wikidata.org/entity/Q18700774,NTT Docomo Shinagawa Building,,,Япония,Kōnan,2003,NTT Facilities
http://www.wikidata.org/entity/Q19599928,380 Lonsdale Street,,67,Австралия,Мельбурн,2020,Elenberg Fraser
http://www.wikidata.org/entity/Q18348250,Hanking Center,358.9,65,Китай,Шэньчжэнь,2018,Morphosis
http://www.wikidata.org/entity/Q18191925,Q18191925,118,31,Израиль,Тель-Авив,2012,
http://www.wikidata.org/entity/Q19817564,SunTrust Tower,,24,США,,1989,
http://www.wikidata.org/entity/Q18347369,Башня China Resources (Наньнин),402.7,85,Китай,Наньнин,2020,
http://www.wikidata.org/entity/Q18706050,Melody,,36,США,,2016,
http://www.wikidata.org/entity/Q18346126,Гринлэнд Груп Сучжоу-центр,,75,Китай,Сучжоу,2025,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q18398224,Biscayne Beach,,52,США,Майами,2017,
http://www.wikidata.org/entity/Q18151158,Grove Pointe,,,США,,2007,
http://www.wikidata.org/entity/Q19458573,Голден-Игл-Тяньди,,76,Китай,Нанкин,2018,
http://www.wikidata.org/entity/Q18125765,Huaguoyuan Tower 2,335,64,Китай,Гуйян,2020,
http://www.wikidata.org/entity/Q18158264,Southgate Tower,,,США,Southgate,1973,
http://www.wikidata.org/entity/Q18413966,Башня IFS (Чунцин),316,65,Китай,Чунцин,2016,
http://www.wikidata.org/entity/Q19459228,Цзиньвань-Плаза,,66,Китай,Тяньцзинь,2017,
http://www.wikidata.org/entity/Q18700775,Hibiya U-1 Building,,,Япония,Uchisaiwaichō,1984,Kajima Corporation
http://www.wikidata.org/entity/Q19458189,Международный торговый центр (Дунгуань),426.9,88,Китай,Дунгуань,2019,
http://www.wikidata.org/entity/Q18922871,Shahran Tower,,,Иран,Тебриз,2013,
http://www.wikidata.org/entity/Q18355573,Avalon Willoughby West,,57,США,Нью-Йорк,2015,
http://www.wikidata.org/entity/Q18150053,Fifth Third Center,,30,США,Цинциннати,1969,Harrison & Abramovitz
http://www.wikidata.org/entity/Q19817563,Riverside Plaza,,26,США,Чикаго,1929,Холабёрд и Рут
http://www.wikidata.org/entity/Q18712428,Makkah Clock Royal Tower Hotel,601,120,Саудовская Аравия,Мекка,2010,
http://www.wikidata.org/entity/Q19288416,Banco Industrial,74,,Гватемала,Гватемала,1968,
http://www.wikidata.org/entity/Q18640924,Landmark 81,461.5,81,Вьетнам,Хошимин,2018,Atkins
http://www.wikidata.org/entity/Q19817555,Light House Melbourne,715,69,Австралия,Мельбурн,2017,Elenberg Fraser
http://www.wikidata.org/entity/Q18125763,Башни Хуагоюань,335,64,Китай,Гуйян,2020,
http://www.wikidata.org/entity/Q18380101,Penn Center Suburban Station,101,20,США,Филадельфия,1929,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q18706040,1706 Rittenhouse,,,США,Филадельфия,2010,
http://www.wikidata.org/entity/Q18796742,Endeavour,,30,США,,2008,
http://www.wikidata.org/entity/Q18414186,Forum 66 Tower 2,351,68,Китай,Шэньян,2026,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q18347828,Clark Adams Building,,41,США,Чикаго,1927,
http://www.wikidata.org/entity/Q19817552,Delta Toronto Hotel,524.93,47,Канада,Торонто,2011,
http://www.wikidata.org/entity/Q18415349,Shum Yip Upperhills,388.1,80,Китай,Шэньчжэнь,2020,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q18708330,Tun Razak Tower,150,35,Малайзия,Куала-Лумпур,1983,
http://www.wikidata.org/entity/Q18745718,Модерн-Сити (Тяньцзинь),338,65,Китай,Тяньцзинь,2016,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q19817541,Yuexiu Fortune Center,330,65,Китай,Ухань,2016,
http://www.wikidata.org/entity/Q19817541,Yuexiu Fortune Center,330,65,Китай,Ухань,2017,
http://www.wikidata.org/entity/Q19817541,Yuexiu Fortune Center,330,66,Китай,Ухань,2016,
http://www.wikidata.org/entity/Q19817541,Yuexiu Fortune Center,330,66,Китай,Ухань,2017,
http://www.wikidata.org/entity/Q18660143,Kone Building,,18,Финляндия,Эспоо,2001,Antti-Matti Siikala
http://www.wikidata.org/entity/Q18346126,Гринлэнд Груп Сучжоу-центр,,75,Китай,Уцзян,2025,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q18460442,Iino Building,,,Япония,Uchisaiwaichō,2011,Takenaka Corporation
http://www.wikidata.org/entity/Q19573470,One Shenzhen Bay,,,Китай,Yuehai Subdistrict,2018,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q19457620,Changsha A9 Financial District,,68,Китай,Чанша,2019,
http://www.wikidata.org/entity/Q19817535,Gama Tower,289,63,Индонезия,Джакарта,2015,
http://www.wikidata.org/entity/Q137430872,Millennium Tower Residences,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q137591614,Q137591614,,,США,Бруклин,,
http://www.wikidata.org/entity/Q133883088,Q133883088,,,Япония,Токио,,Фумихико Маки
http://www.wikidata.org/entity/Q135003877,Dunton Tower,,,,,,
http://www.wikidata.org/entity/Q17175396,Burj 2020,340,115,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q135565065,77 Water Street,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q21451544,Heartland 66,320.9,60,Китай,Ухань,,Aedas
http://www.wikidata.org/entity/Q134148355,Q134148355,,,Япония,Сумида,,
http://www.wikidata.org/entity/Q2631701,Central Park Tower,472.4,,США,Манхэттен,,Adrian Smith + Gordon Gill Architecture
http://www.wikidata.org/entity/Q134880397,Q134880397,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q136306894,10100 Santa Monica Boulevard,,,США,Лос-Анджелес,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q136581553,Q136581553,2101,,США,Скотсдейл,,
http://www.wikidata.org/entity/Q135685276,Guangdong Business Center,,,Китай,Гуанчжоу,,
http://www.wikidata.org/entity/Q134672288,Five Towers,274,75,Россия,Донской район,,
http://www.wikidata.org/entity/Q24837257,Asia Plaza,431,103,Китайская Республика (Тайвань),Гаосюн,,
http://www.wikidata.org/entity/Q135950007,Anchor Grandsuites,,58,Филиппины,Бинондо,,
http://www.wikidata.org/entity/Q3376258,Dream Tower,,136,Республика Корея,Йонсан,,Даниэль Либескинд
http://www.wikidata.org/entity/Q25658657,Petronas Tower 2,,,Малайзия,Куала-Лумпур,,
http://www.wikidata.org/entity/Q136092661,Yodoyabashi Gate Tower,,29,Япония,Тюо-ку,,
http://www.wikidata.org/entity/Q136100704,The Platinum,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q135189185,Q135189185,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q134029953,Q134029953,,,Польша,Вроцлав,,
http://www.wikidata.org/entity/Q134613979,Q134613979,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q133893201,Hayden LIC,,,США,Куинс,,
http://www.wikidata.org/entity/Q133697854,The Italic,,,США,Куинс,,
http://www.wikidata.org/entity/Q136684542,Museum Tower,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q135427467,135W52,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q135116516,70 Hudson Yards,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q135004088,33 Yonge Street,,,Канада,Торонто,,
http://www.wikidata.org/entity/Q136373608,Eighteen Eighty Eight Building,328,,США,Лос-Анджелес,,
http://www.wikidata.org/entity/Q106617648,"The Link (небоскрёб, Дубай)",,,Объединённые Арабские Эмираты,Дубай,,Nikken Sekkei
http://www.wikidata.org/entity/Q136817533,Harbourside Residences,,,Австралия,Новый Южный Уэльс,,
http://www.wikidata.org/entity/Q85749160,Brock Commons Tallwood House,53,,Канада,Ванкувер,,
http://www.wikidata.org/entity/Q28163699,One Bloor West,306.3,83,Канада,Торонто,,Foster and Partners
http://www.wikidata.org/entity/Q136378764,195 Church Street,,,,,,
http://www.wikidata.org/entity/Q111668384,Petronas Tower 1,,,Малайзия,Куала-Лумпур,,
http://www.wikidata.org/entity/Q135471429,İnci Mega,,62,Турция,Конак,,
http://www.wikidata.org/entity/Q136385751,685 First Avenue,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q133826007,1 QPS Tower,,,США,Куинс,,
http://www.wikidata.org/entity/Q134885353,KingBridge Tower,260,43,Таиланд,Бангкок,,
http://www.wikidata.org/entity/Q136757981,HILLSTATE Dowon Central,187,49,Республика Корея,,,
http://www.wikidata.org/entity/Q134456085,Q134456085,,,Испания,Мадрид,,
http://www.wikidata.org/entity/Q136758135,Duryu station Xi,167,49,Республика Корея,,,
http://www.wikidata.org/entity/Q134979243,Hawthorn Park,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q136905590,The Node,,,Финляндия,Хельсинки,,
http://www.wikidata.org/entity/Q106298611,Ascent MKE,86.56,,США,,,
http://www.wikidata.org/entity/Q136334657,Watt Plaza North Tower,,,США,Лос-Анджелес,,
http://www.wikidata.org/entity/Q135467080,The Astor,,,Австралия,Новый Южный Уэльс,,
http://www.wikidata.org/entity/Q136335342,Watt Plaza South Tower,,,США,Лос-Анджелес,,
http://www.wikidata.org/entity/Q137649935,Marom Tower,,,Израиль,Иерусалим,,
http://www.wikidata.org/entity/Q137204810,Hotel Plaza Merú,70,17,Венесуэла,Боливар,,
http://www.wikidata.org/entity/Q136352197,745 Fifth Avenue,133,32,США,Нью-Йорк,,Albert Buchman
http://www.wikidata.org/entity/Q135003393,25 The Esplanade,,,Канада,,,
http://www.wikidata.org/entity/Q134620277,Q134620277,54,13,Италия,Савона,,Piero Gambacciani
http://www.wikidata.org/entity/Q135273406,255 East 77,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q2631701,Central Park Tower,472.4,,США,Манхэттен,,Adamson Associates
http://www.wikidata.org/entity/Q136352197,745 Fifth Avenue,133,32,США,Нью-Йорк,,Эли Жак Кан
http://www.wikidata.org/entity/Q134992524,The Encore,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q135919762,Delta Tower,,,Бельгия,Одергем,,Sou Fujimoto Architects
http://www.wikidata.org/entity/Q135182302,The Set,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q136036646,785 Eighth Avenue,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q137733390,Q137733390,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q137426592,Q137426592,,,Перу,,,
http://www.wikidata.org/entity/Q135002870,3 Lincoln Center,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q136227841,40 Charter Street,,,Великобритания,Доклендс,,
http://www.wikidata.org/entity/Q2631701,Central Park Tower,472.4,,США,Манхэттен,,Эдриан Смит
http://www.wikidata.org/entity/Q135919660,Triomphe 172,,21,Бельгия,Одергем,,51n4e
http://www.wikidata.org/entity/Q133883088,Q133883088,,,Япония,Токио,,Nikken Sekkei
http://www.wikidata.org/entity/Q56409092,Mjøstårnet,85.4,18,Норвегия,Рингсакер,2019,Voll Arkitekter
http://www.wikidata.org/entity/Q135552999,Palliser South,,18,Канада,Калгари,2009,
http://www.wikidata.org/entity/Q136677224,Kagawa Prefectural Government Office Main Building,,21,Япония,Q11578771,2000,Кэндзо Тангэ
http://www.wikidata.org/entity/Q133707944,здание КАТЭК НИИ  Уголь,,26,Россия,Красноярск,1989,
http://www.wikidata.org/entity/Q134530478,Torri di Fuksas,,14,Италия,Милан,2005,Массимилиано Фуксас
http://www.wikidata.org/entity/Q136327664,Q136327664,162,31,Китай,Шэньчжэнь,2004,
http://www.wikidata.org/entity/Q136653644,Q136653644,,17,Польша,Мокотув,2025,
http://www.wikidata.org/entity/Q133708567,здание управления Енисейского речного пароходства,,19,Россия,Красноярск,1985,
http://www.wikidata.org/entity/Q137824462,Federal Reserve Bank of Richmond Building,,,США,Ричмонд,1978,Минору Ямасаки
http://www.wikidata.org/entity/Q130621500,Toranomon Hills Station Tower,265.75,49,Япония,Минато,2023,
http://www.wikidata.org/entity/Q136326755,Q136326755,193.2,38,Китай,Шэньчжэнь,2005,
http://www.wikidata.org/entity/Q136335599,High-rise Apartment Buildings,,14,Швейцария,Берн,1961,Willi Althaus
http://www.wikidata.org/entity/Q136335599,High-rise Apartment Buildings,,15,Швейцария,Берн,1961,Willi Althaus
http://www.wikidata.org/entity/Q136327683,Q136327683,177,40,Китай,Шэньчжэнь,2015,
http://www.wikidata.org/entity/Q134521487,Q134521487,,,Испания,Бенидорм,2023,
http://www.wikidata.org/entity/Q136654248,Q136654248,,15,Польша,Прага-Пулноц,1999,Andrzej Bołtuć
http://www.wikidata.org/entity/Q137815472,Canadian Western Bank Place,120.6,30,Канада,Альберта,1980,
http://www.wikidata.org/entity/Q135471590,Fors İzmir,150,34,Турция,Конак,2025,
http://www.wikidata.org/entity/Q136141129,Sumitomo Fudosan Akihabara Ekimae Building,,21,Япония,Тиёда,2019,Nikken Sekkei
http://www.wikidata.org/entity/Q136323372,Century Park Plaza,304,21,США,Лос-Анджелес,1973,
http://www.wikidata.org/entity/Q137863668,Q137863668,55,14,Польша,Катовице,2023,
http://www.wikidata.org/entity/Q134577650,Q134577650,,25,Китай,Юйчжун,1989,
http://www.wikidata.org/entity/Q137660951,Brillia Tower Dojima,,49,Япония,Кита-ку,2024,
http://www.wikidata.org/entity/Q134895508,Q134895508,170,51,США,Манхэттен,1986,
http://www.wikidata.org/entity/Q134308376,Зиларт Тауэр,,40,Россия,Даниловский район,2019,
http://www.wikidata.org/entity/Q134308376,Зиларт Тауэр,,40,Россия,Даниловский район,2023,
http://www.wikidata.org/entity/Q135471481,Biva Tower,151,32,Турция,Bayraklı district,2022,
http://www.wikidata.org/entity/Q137824462,Federal Reserve Bank of Richmond Building,,,США,Виргиния,1978,Минору Ямасаки
http://www.wikidata.org/entity/Q136674864,Q136674864,,,Польша,Свиноуйсьце,2026,
http://www.wikidata.org/entity/Q136327695,Q136327695,208,42,Китай,Шэньчжэнь,2016,
http://www.wikidata.org/entity/Q20713758,One The Elephant,124,37,Великобритания,Лондон,2016,Squire and Partners
http://www.wikidata.org/entity/Q20713730,Tower West in Chelsea Waterfront,122,37,Великобритания,Лондон,2018,Farrells
http://www.wikidata.org/entity/Q20445370,Всемирный торговый центр 1,,110,США,Манхэттен,1970,Минору Ямасаки
http://www.wikidata.org/entity/Q20723479,Long-Bang Trade Plaza,160,37,Китайская Республика (Тайвань),Тайчжун,1993,
http://www.wikidata.org/entity/Q21016130,Rockefeller Building,,17,США,Кливленд,1905,
http://www.wikidata.org/entity/Q21011003,150 North Riverside Chicago,226,54,США,Чикаго,2017,
http://www.wikidata.org/entity/Q20711738,Manhattan Loft Gardens,,42,Великобритания,Лондон,2018,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q20639521,Inquirer Building,340,18,США,Филадельфия,1924,"Rankin, Kellogg & Crane"
http://www.wikidata.org/entity/Q20639525,Raleigh Banking and Trust Company Building,,11,США,Роли,1913,
http://www.wikidata.org/entity/Q21016024,Landmark Office Towers,,22,США,Кливленд,1930,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q21009432,Tours Sisters,,55,Франция,Курбевуа,2025,Кристиан де Портзампарк
http://www.wikidata.org/entity/Q20723479,Long-Bang Trade Plaza,160,37,Китайская Республика (Тайвань),West District,1993,
http://www.wikidata.org/entity/Q20899643,UAP Tower,163,33,Кения,Найроби,2015,
http://www.wikidata.org/entity/Q20645725,HaShahar Tower,195,57,Израиль,Гиватаим,2017,
http://www.wikidata.org/entity/Q19878811,Holiday Inn Downtown Montreal,,40,Канада,Монреаль,2017,
http://www.wikidata.org/entity/Q20991730,Q20991730,206,52,Китай,Шэньчжэнь,2007,
http://www.wikidata.org/entity/Q20711309,1 Merchant Square,,42,Великобритания,Лондон,2018,
http://www.wikidata.org/entity/Q20666670,Champion Motors Tower,160,40,Израиль,Бней-Брак,2013,
http://www.wikidata.org/entity/Q21004516,Signature Place,,36,США,Сент-Питерсберг,2009,Perkins & Will
http://www.wikidata.org/entity/Q20715099,The Sovereign,,48,США,Куинс,1973,
http://www.wikidata.org/entity/Q21016003,Hartford 21,,36,США,,2006,
http://www.wikidata.org/entity/Q21016348,The Residences at 668,,9,США,Кливленд,1913,J. Milton Dyer
http://www.wikidata.org/entity/Q20044792,Shinagawa Season Terrace,,,Япония,Kōnan,2015,
http://www.wikidata.org/entity/Q20043290,Urawa Century City,,,Япония,Nakachō,1999,Nikken Sekkei
http://www.wikidata.org/entity/Q20043916,Kita-Toda First Gate Tower,99,30,Япония,Тода,2013,
http://www.wikidata.org/entity/Q20987795,Fereshteh Pasargad Hotel,188,46,Иран,District 1,2010,Заха Хадид
http://www.wikidata.org/entity/Q20011078,Уникальная башня Саторна,184.98,49,Таиланд,Йан Науа,1990,Rangsan Torsuwan
http://www.wikidata.org/entity/Q20713245,Lexicon Tower,,36,Великобритания,Лондон,2016,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q20725953,Grande Maison Ikeshita the Tower,152.78,42,Япония,Ikeshitachō,2013,
http://www.wikidata.org/entity/Q19940219,Suseong SK Leader's View,,,Республика Корея,,2010,
http://www.wikidata.org/entity/Q20445008,Всемирный торговый центр 2,,110,США,Нью-Йорк,1971,Минору Ямасаки
http://www.wikidata.org/entity/Q20170592,118 Fulton Street,,63,США,Манхэттен,,
http://www.wikidata.org/entity/Q21015905,Amazon Tower I,160,37,США,Сиэтл,,NBBJ
http://www.wikidata.org/entity/Q20712240,City Center Bellevue,,27,США,Вашингтон,,Callison
http://www.wikidata.org/entity/Q20045313,Sendai Honcho Mitsui Building,,,Япония,Айоба,,Nikken Sekkei
http://www.wikidata.org/entity/Q20991742,Q20991742,,51,Китай,Сиань,,
http://www.wikidata.org/entity/Q20991737,Q20991737,,54,Китай,Чунцин,,
http://www.wikidata.org/entity/Q20991719,Q20991719,,58,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991716,Q20991716,,51,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991725,Q20991725,,48,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991753,Q20991753,,48,Китай,Шанхай,,
http://www.wikidata.org/entity/Q20991743,Q20991743,,56,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991731,Q20991731,,52,Китай,Сучжоу,,
http://www.wikidata.org/entity/Q21015906,Day 1,159,37,США,Denny Regrade,,NBBJ
http://www.wikidata.org/entity/Q20991750,Q20991750,,53,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991754,Q20991754,,54,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991752,Q20991752,,50,Китай,Нанкин,,
http://www.wikidata.org/entity/Q20991714,Q20991714,,50,Китай,Шанхай,,Gensler
http://www.wikidata.org/entity/Q20109768,Saman Twin Towers,72,22,Иран,District 6,,Абдол-Азиз Мирза Фарманфармайан
http://www.wikidata.org/entity/Q20991712,Q20991712,,50,Китай,Шанхай,,Gensler
http://www.wikidata.org/entity/Q20991729,Q20991729,,56,Китай,Макао,,
http://www.wikidata.org/entity/Q20991717,Q20991717,,54,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991723,Q20991723,,63,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991720,Q20991720,,49,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20025054,Tokyo Garden Terrace Kioicho,,,Япония,Kioichō,,Nikken Sekkei
http://www.wikidata.org/entity/Q20991727,Q20991727,,50,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991735,Q20991735,,46,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991747,Q20991747,,52,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991744,Q20991744,,45,Китай,Шэньян,,
http://www.wikidata.org/entity/Q20991715,Q20991715,,42,Китай,Ухань,,
http://www.wikidata.org/entity/Q20991724,Q20991724,,50,Китай,Ухань,,
http://www.wikidata.org/entity/Q20991736,Q20991736,,55,Китай,Ухань,,
http://www.wikidata.org/entity/Q20991740,Q20991740,,48,Китай,Тяньцзинь,,
http://www.wikidata.org/entity/Q20725161,Tour Alicante,,,Франция,Пюто,,
http://www.wikidata.org/entity/Q20991749,Q20991749,,56,Китай,Ухань,,
http://www.wikidata.org/entity/Q20991734,Q20991734,,48,Китай,Гуанчжоу,,
http://www.wikidata.org/entity/Q20991733,Q20991733,208,53,Китай,Шэньчжэнь,,
http://www.wikidata.org/entity/Q20991732,Q20991732,,48,Китай,Уси,,
http://www.wikidata.org/entity/Q20991741,Q20991741,,55,Китай,Уси,,
http://www.wikidata.org/entity/Q21016121,The Regent,,20,США,Солт-Лейк-Сити,,
http://www.wikidata.org/entity/Q20026285,Vietcombank Tower,,40,Вьетнам,Хошимин,,Сезар Пелли
http://www.wikidata.org/entity/Q20991713,Q20991713,,54,Китай,Фошань,,
http://www.wikidata.org/entity/Q20991718,Q20991718,,51,Китай,Фошань,,
http://www.wikidata.org/entity/Q20991738,Q20991738,,49,Китай,Циндао,,
http://www.wikidata.org/entity/Q20991745,Q20991745,,43,Китай,Шицзячжуан,,
http://www.wikidata.org/entity/Q21016092,Park Tower at Transbay,184,43,США,,,
http://www.wikidata.org/entity/Q20991728,Kempinski Hotel Wuxi,,50,Китай,Уси,,East China Architectural Design & Research Institute
http://www.wikidata.org/entity/Q21016291,United States Courthouse,,23,США,Сиэтл,,
http://www.wikidata.org/entity/Q21015905,Amazon Tower I,524,37,США,Сиэтл,,NBBJ
http://www.wikidata.org/entity/Q20725898,Fairmont Kuala Lumpur Tower 1,370,78,Малайзия,Куала-Лумпур,,
http://www.wikidata.org/entity/Q20949067,Belmont Building,106,31,Египет,Гарден Сити,,Наум Шебиб
http://www.wikidata.org/entity/Q20043325,Q20043325,,,Япония,,,
http://www.wikidata.org/entity/Q20043902,Q20043902,,,Япония,,,
http://www.wikidata.org/entity/Q20044341,Q20044341,,,Япония,,,
http://www.wikidata.org/entity/Q20044787,Q20044787,,,Япония,,,
http://www.wikidata.org/entity/Q21007716,FINDECO House,,25,Замбия,,,
http://www.wikidata.org/entity/Q20823052,City Place,,,США,Техас,,
http://www.wikidata.org/entity/Q20991726,Jiangsu TV Station Building,,37,Китай,Нанкин,,
